"537.08600,1,25,16777215,1622476278,0,6aad95ad,49982526477828101",提前开始笑
"97.17100,1,25,16777215,1622475954,0,6aad95ad,49982356717568003",笑死
"23.36100,1,25,16777215,1617347723,0,d7e0b241,47293686469885959",化学尚可
"21.72700,1,25,16777215,1617347705,0,d7e0b241,47293677319487493",物理不行
"29.60700,1,25,16777215,1617251655,0,20e7a370,47243319170826243",出新的圣遗物我会再发一遍
"214.52500,1,25,16777215,1617251621,0,20e7a370,47243301300994051",准备出新的物理圣遗物了，伤害应该还能提，到时候我会发
"31.00800,1,25,16777215,1617210365,0,20efe7cb,47221671614480389",岩伤一个大就死了
"29.40300,1,25,16777215,1617106219,0,5c139dcb,47167069208707079",降世界打可真无聊
"44.22100,1,25,16777215,1617024793,0,571af869,47124378429685765",这方向，讨债人，危
"26.16600,1,25,16777215,1616995650,0,332a2a64,47109098894786563",90打82，你怎么不说还是两个人双倍血量呢？
"37.56100,1,25,16777215,1616979915,0,35b6b3fa,47100849102520327",给你看伤害
"61.16100,1,25,16777215,1616946863,0,c8d0cbf3,47083520453509127",流月针钟离不都这伤害吗。。
"97.78400,1,25,16777215,1616935518,0,8f3d3f8e,47077572441800771",你这肯定放水了
"84.28300,1,25,16777215,1616935505,0,8f3d3f8e,47077565426827271",物理流钟离根本不是你这速度
"64.09100,1,25,16777215,1616935259,0,8f3d3f8e,47077436571516933",你这速度绝逼放水了
"46.38900,1,25,16777215,1616935241,0,8f3d3f8e,47077427281657861",卧槽这伤害……
"13.86500,1,25,16777215,1616847233,0,706dad80,47031285729198087",woc
"67.61400,1,25,16777215,1616827918,0,9cdf3e35,47021159257473029",tm物理靖妖傩舞
"71.78000,1,25,16777215,1616770412,0,39fb8151,46991009593163781",我还是喜欢大炮流，一炮打好多万好多万的那种
"55.28100,1,25,16777215,1616695072,0,8653653b,46951509554364423",这伤害！
"79.03700,1,25,16707842,1616682408,0,ac7ed84e,46944869743067139",没有护摩，歪出和璞鸳了淦
"20.00100,1,25,16777215,1616605513,0,4e095b3,46904554894131207",bgm好评
"14.34300,1,25,16777215,1616595506,0,d623b886,46899308344115203",我圣遗物比up好可是没护摩有的只有一堆狼末
"0.92100,1,25,16777215,1616556698,0,70116d65,46878961616551939",Avicii forever
"24.32300,1,25,16777215,1616312831,0,80d000ff,46751105355350023",面板低的话带精5流月针，2宗师。伤害和这个差不多了
"16.72400,1,25,16777215,1615869273,0,e3bc356d,46518553192955911",？
"24.21900,1,25,16777215,1615441632,0,a440d534,46294345852125187",90打82…………你这……
"22.34100,1,25,16777215,1615396521,0,a1a71912,46270694600212487",卧槽这伤害
"36.06100,1,25,16777215,1615381698,0,6fd4db84,46262923158355971",帅
"17.68900,5,25,16777215,1615348075,0,ce858052,46245294889762821",前面的酸什么呢
"184.42100,1,25,16777215,1615206955,0,608779ab,46171307650842629",希望后面甜甜甜
"7.22500,1,25,16777215,1615206941,0,608779ab,46171300543594499",这对好虐啊
"1117.64500,1,25,16777215,1615854890,0,375b651b,46511012182491141",为什么突然骂了自己
"25.13400,1,25,16777215,1615817170,0,9139d7ac,46491236026023941",hxd是亲妹妹吗？
"350.26100,1,25,16777215,1615807702,0,55915143,46486272272760839",你又165？？
"1249.56900,1,25,16777215,1615384221,0,3b4946f,46264246051799043",真的。。。
"48.60000,1,25,16777215,1615248217,0,599e9fe5,46192940918243333",经典生活不如意
"25.17900,1,25,16777215,1615210116,0,f69c45f7,46172965009096709",尼瑪，你意思好基因都被你妹偷走了唄?
"1144.34700,1,25,16777215,1615198386,0,3d943d3e,46166814795759619",阳痿来了
"28.07100,1,25,16777215,1617352916,0,ff77c1eb,47296409131024389",请问第一二套搭的鞋子有链接吗？
"60.67100,1,25,16777215,1615565098,0,2e4e160c,46359077524078599",刚刚一闪而过的纱裙好好看
"101.67600,1,25,16777215,1615364684,0,ede9f3b8,46254003068076035",这个裙子真的，百搭之王
"56.81600,1,25,16777215,1615260835,0,bf944b8a,46199556157734919",好看！
"105.09800,1,25,16777215,1615217436,0,78fd983e,46176802799878151",最后这条蓝色的牛仔裤有吗
"49.39300,1,25,16777215,1615211138,0,1b0c6119,46173500679913477",裙子我爱！
"37.90100,1,25,16777215,1615211128,0,1b0c6119,46173495289708549",求链接
"33.89200,1,25,16777215,1615211123,0,1b0c6119,46173492676657159",求求裤子链接
"12.89200,1,25,16777215,1615211102,0,1b0c6119,46173481706979331",这套好看
"87.42000,1,25,16777215,1615184741,0,6dceb2d6,46159661115637767",外套颜色好好看
"106.45700,1,25,16777215,1615176822,0,a64ba514,46155509097562117",发型好看   百搭每一套
"76.82100,1,25,16777215,1615176792,0,a64ba514,46155493541937159",酷哦
"40.18400,1,25,16777215,1615176753,0,f7cc892c,46155473255661571",好看
"69.43100,1,25,16777215,1615176475,0,10638458,46155327459557379",裙子太好看了
"11.57400,1,25,16777215,1615168942,0,355e760e,46151377750065155",好久不见
"88.95300,1,25,16777215,1615158116,0,45f9d232,46145702075039749",不错不错
"3.27900,1,25,16777215,1615157158,0,18d8da21,46145199505145863",来啦来啦
"19.03400,1,25,16777215,1615361570,0,4f549576,46252370388582407",好活
"9.63900,1,25,16777215,1615284634,0,88999c35,46212033695711239",好好好
"25.00000,1,25,16777215,1615262832,0,f5e7293f,46200603136229383",欢乐相当多呀~
"1.49400,1,25,16777215,1615145179,0,f5f8cdda,46138919365378055",第一次做，自己感觉做的还挺好的^
"140.12200,1,25,16777215,1617406282,0,9b883c00,47324388347346951",？？？？？这运气
"131.97200,1,25,16777215,1617406253,0,9b883c00,47324373097906179",？？？？？？？？？？？？
"1985.64200,1,25,16777215,1616777865,0,e4001473,46994916756160519",没虚弱爹打的太痛？？
"40.56000,1,25,16777215,1616000672,0,4b505bdd,46587444006486021",吾辈楷模
"109.55900,1,25,16777215,1615662003,0,49b27b8b,46409884011855877",5分钟的话太难过了，有次数盾还有护盾和加倍血量，五分钟真不够
"661.44200,1,25,16777215,1615564252,0,9f7dc2e4,46358633997402119",用的死里逃生，每个房间可以死一次，相当于回血了
