"31.92400,1,25,16777215,1615799149,0,3fff0f3c,46481787993980935",声音太小了
"297.82000,1,25,16777215,1622660350,0,597c410e,50079033272041477",保护保护保护
"11.97900,1,25,16777215,1622456409,0,f6bc6c88,49972109201899525",伞兵
"148.66200,1,25,16777215,1622449255,0,7d8567bd,49968358663651333",《我没被人打过》
"39.64000,1,25,16777215,1622446003,0,bdb777a5,49966653543809031",才华是真不一定
"20.90000,1,25,16777215,1622382331,0,f5bc3b49,49933271323639813",保护保护
"19.70000,1,25,16777215,1622382322,0,f5bc3b49,49933266583027717",支持支持
"18.66000,1,25,16777215,1622382316,0,f5bc3b49,49933263202942983",你币有了
"139.72600,1,25,16777215,1622382156,0,9aa9b785,49933179274919943",头开了也贴创可贴
"132.36600,1,25,16777215,1622382126,0,9aa9b785,49933163873959943",哇 zzx太男人了
"217.66200,1,25,16777215,1622381605,0,5373dc39,49932890561576963",爱死你了
"46.77900,1,25,16777215,1622381425,0,5373dc39,49932796081733639",我就喜欢你
"282.91400,1,25,16777215,1622252513,0,13dd1e23,49865209026183171",这个逻辑物理考8分？这起码28吧
"89.89600,1,25,16777215,1622181735,0,bab0597,49828100859494407",提前去片场这些的才算得上敬业
"40.14000,1,25,16777215,1622052763,0,4b3562b0,49760482712616967",没你帅真的
"278.94600,5,25,16646914,1622047101,0,8efbcbad,49757514057646083",内涵了
"228.55600,5,25,16646914,1622047042,0,8efbcbad,49757483388370951",三观正啊兄弟
"197.05000,4,25,16646914,1622046972,0,8efbcbad,49757446523584515",请把话糙理不糙打在公屏上
"77.49900,1,25,16777215,1622008316,0,f227aab9,49737179509817347",大天使
"192.32900,1,25,16777215,1622000916,0,179affc1,49733299987283971",我是糖果齁咸
"104.86800,1,25,16777215,1621868388,0,768be93b,49663816828977155",hp-2
"123.43200,1,25,16777215,1621670061,0,f6c34f61,49559836366995461",龙大哥演戏演的浑身都是伤，各种骨折，现在的批们能比么
"293.71000,1,25,16777215,1621641017,0,20d0a310,49544608875020295",保护
"73.67000,1,25,16777215,1621640769,0,20d0a310,49544478969036807",天使吧，这不是做演员最起码的吗
"36.75000,1,25,16777215,1621640713,0,20d0a310,49544449663434759",保护
"17.63000,1,25,16777215,1621640691,0,20d0a310,49544438480896003",保护
"269.08000,1,25,16777215,1621527086,0,5fc20d18,49484876234096647",毕生所学
"251.63000,1,25,15138834,1621268489,0,1c72c7f1,49349297217994755",他
"21.89600,1,25,16777215,1621241977,0,bab1544f,49335397325996037",保护
"47.69900,1,25,16777215,1621225419,0,4b498672,49326715860156423",就看中你诚实 币有了
"93.46100,1,25,16777215,1621169250,0,98b3eaab,49297267609305157",好！
"51.45600,1,25,16777215,1621169208,0,98b3eaab,49297245570334723",哈哈哈哈
